2026-04-25 19:42:52,796 | INFO | __main__ | Bot is starting...
2026-04-25 19:44:52,390 | INFO | aiogram.event | Update id=90778612 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:52,948 | INFO | aiogram.event | Update id=90778613 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:53,478 | INFO | aiogram.event | Update id=90778614 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:53,948 | INFO | aiogram.event | Update id=90778615 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:54,922 | INFO | aiogram.event | Update id=90778616 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:55,984 | INFO | aiogram.event | Update id=90778617 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:56,641 | INFO | aiogram.event | Update id=90778618 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:57,140 | INFO | aiogram.event | Update id=90778619 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:44:58,211 | INFO | aiogram.event | Update id=90778620 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:00,586 | INFO | aiogram.event | Update id=90778621 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:01,077 | INFO | aiogram.event | Update id=90778622 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:02,150 | INFO | aiogram.event | Update id=90778623 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:02,668 | INFO | aiogram.event | Update id=90778624 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:03,872 | INFO | aiogram.event | Update id=90778625 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:04,301 | INFO | aiogram.event | Update id=90778626 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:05,360 | INFO | aiogram.event | Update id=90778627 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:06,267 | INFO | aiogram.event | Update id=90778628 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:07,640 | INFO | aiogram.event | Update id=90778629 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:08,189 | INFO | aiogram.event | Update id=90778630 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:09,309 | INFO | aiogram.event | Update id=90778631 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:10,390 | INFO | aiogram.event | Update id=90778632 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:11,479 | INFO | aiogram.event | Update id=90778633 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:12,013 | INFO | aiogram.event | Update id=90778634 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:13,315 | INFO | aiogram.event | Update id=90778635 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:13,769 | INFO | aiogram.event | Update id=90778636 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:14,238 | INFO | aiogram.event | Update id=90778637 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:14,693 | INFO | aiogram.event | Update id=90778638 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:15,481 | INFO | aiogram.event | Update id=90778639 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:15,870 | INFO | aiogram.event | Update id=90778640 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:16,690 | INFO | aiogram.event | Update id=90778641 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:17,164 | INFO | aiogram.event | Update id=90778642 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:18,111 | INFO | aiogram.event | Update id=90778643 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:19,948 | INFO | aiogram.event | Update id=90778644 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:20,243 | INFO | aiogram.event | Update id=90778645 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:21,091 | INFO | aiogram.event | Update id=90778646 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:22,154 | INFO | aiogram.event | Update id=90778647 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:22,886 | INFO | aiogram.event | Update id=90778648 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:23,604 | INFO | aiogram.event | Update id=90778649 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:24,053 | INFO | aiogram.event | Update id=90778650 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:24,885 | INFO | aiogram.event | Update id=90778651 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:25,437 | INFO | aiogram.event | Update id=90778652 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:26,451 | INFO | aiogram.event | Update id=90778653 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:27,215 | INFO | aiogram.event | Update id=90778654 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:28,196 | INFO | aiogram.event | Update id=90778655 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:29,038 | INFO | aiogram.event | Update id=90778656 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:29,481 | INFO | aiogram.event | Update id=90778657 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:30,466 | INFO | aiogram.event | Update id=90778658 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:31,331 | INFO | aiogram.event | Update id=90778659 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:32,308 | INFO | aiogram.event | Update id=90778660 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:32,624 | INFO | aiogram.event | Update id=90778661 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:33,439 | INFO | aiogram.event | Update id=90778662 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:34,341 | INFO | aiogram.event | Update id=90778663 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:35,987 | INFO | aiogram.event | Update id=90778664 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:37,406 | INFO | aiogram.event | Update id=90778665 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:37,857 | INFO | aiogram.event | Update id=90778666 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:39,144 | INFO | aiogram.event | Update id=90778667 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:48,182 | INFO | aiogram.event | Update id=90778668 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:48,760 | INFO | aiogram.event | Update id=90778669 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:49,290 | INFO | aiogram.event | Update id=90778670 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:49,930 | INFO | aiogram.event | Update id=90778671 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:50,271 | INFO | aiogram.event | Update id=90778672 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:51,098 | INFO | aiogram.event | Update id=90778673 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:52,013 | INFO | aiogram.event | Update id=90778674 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:52,503 | INFO | aiogram.event | Update id=90778675 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:53,327 | INFO | aiogram.event | Update id=90778676 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:53,894 | INFO | aiogram.event | Update id=90778677 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:54,675 | INFO | aiogram.event | Update id=90778678 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:55,562 | INFO | aiogram.event | Update id=90778679 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:55,960 | INFO | aiogram.event | Update id=90778680 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:57,798 | INFO | aiogram.event | Update id=90778681 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:58,815 | INFO | aiogram.event | Update id=90778682 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:45:59,942 | INFO | aiogram.event | Update id=90778683 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:00,947 | INFO | aiogram.event | Update id=90778684 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:01,530 | INFO | aiogram.event | Update id=90778685 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:02,100 | INFO | aiogram.event | Update id=90778686 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:03,194 | INFO | aiogram.event | Update id=90778687 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:04,193 | INFO | aiogram.event | Update id=90778688 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:05,444 | INFO | aiogram.event | Update id=90778689 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:06,646 | INFO | aiogram.event | Update id=90778690 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:07,815 | INFO | aiogram.event | Update id=90778691 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:08,340 | INFO | aiogram.event | Update id=90778692 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:09,421 | INFO | aiogram.event | Update id=90778693 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:10,530 | INFO | aiogram.event | Update id=90778694 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:11,767 | INFO | aiogram.event | Update id=90778695 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:12,348 | INFO | aiogram.event | Update id=90778696 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:13,785 | INFO | aiogram.event | Update id=90778697 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:14,323 | INFO | aiogram.event | Update id=90778698 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:15,393 | INFO | aiogram.event | Update id=90778699 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:16,370 | INFO | aiogram.event | Update id=90778700 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:17,516 | INFO | aiogram.event | Update id=90778701 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:18,087 | INFO | aiogram.event | Update id=90778702 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:18,588 | INFO | aiogram.event | Update id=90778703 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:19,844 | INFO | aiogram.event | Update id=90778704 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:20,865 | INFO | aiogram.event | Update id=90778705 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:22,157 | INFO | aiogram.event | Update id=90778706 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:23,304 | INFO | aiogram.event | Update id=90778707 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:24,334 | INFO | aiogram.event | Update id=90778708 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:25,451 | INFO | aiogram.event | Update id=90778709 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:25,996 | INFO | aiogram.event | Update id=90778710 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:27,418 | INFO | aiogram.event | Update id=90778711 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:28,477 | INFO | aiogram.event | Update id=90778712 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:29,049 | INFO | aiogram.event | Update id=90778713 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:30,173 | INFO | aiogram.event | Update id=90778714 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:31,516 | INFO | aiogram.event | Update id=90778715 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:32,213 | INFO | aiogram.event | Update id=90778716 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:32,732 | INFO | aiogram.event | Update id=90778717 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:33,297 | INFO | aiogram.event | Update id=90778718 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:33,686 | INFO | aiogram.event | Update id=90778719 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:33,896 | INFO | aiogram.event | Update id=90778720 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:34,447 | INFO | aiogram.event | Update id=90778721 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:35,093 | INFO | aiogram.event | Update id=90778722 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:36,818 | INFO | aiogram.event | Update id=90778723 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:48,738 | INFO | aiogram.event | Update id=90778724 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:49,226 | INFO | aiogram.event | Update id=90778725 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:49,781 | INFO | aiogram.event | Update id=90778726 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:50,371 | INFO | aiogram.event | Update id=90778727 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:51,241 | INFO | aiogram.event | Update id=90778728 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:52,053 | INFO | aiogram.event | Update id=90778729 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:53,883 | INFO | aiogram.event | Update id=90778730 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:54,984 | INFO | aiogram.event | Update id=90778731 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:55,699 | INFO | aiogram.event | Update id=90778732 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:56,178 | INFO | aiogram.event | Update id=90778733 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:57,076 | INFO | aiogram.event | Update id=90778734 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:57,816 | INFO | aiogram.event | Update id=90778735 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:58,273 | INFO | aiogram.event | Update id=90778736 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:59,160 | INFO | aiogram.event | Update id=90778737 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:46:59,595 | INFO | aiogram.event | Update id=90778738 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:00,481 | INFO | aiogram.event | Update id=90778739 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:01,484 | INFO | aiogram.event | Update id=90778740 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:02,424 | INFO | aiogram.event | Update id=90778741 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:03,351 | INFO | aiogram.event | Update id=90778742 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:04,387 | INFO | aiogram.event | Update id=90778743 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:05,430 | INFO | aiogram.event | Update id=90778744 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:06,090 | INFO | aiogram.event | Update id=90778745 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:07,701 | INFO | aiogram.event | Update id=90778746 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:08,339 | INFO | aiogram.event | Update id=90778747 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:09,459 | INFO | aiogram.event | Update id=90778748 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:09,930 | INFO | aiogram.event | Update id=90778749 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:10,424 | INFO | aiogram.event | Update id=90778750 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:11,441 | INFO | aiogram.event | Update id=90778751 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:12,767 | INFO | aiogram.event | Update id=90778752 is handled. Duration 139 ms by bot id=8508853940
2026-04-25 19:47:14,922 | INFO | aiogram.event | Update id=90778753 is handled. Duration 0 ms by bot id=8508853940
2026-04-25 19:47:25,682 | INFO | aiogram.event | Update id=90778754 is handled. Duration 171 ms by bot id=8508853940
2026-04-25 19:47:35,379 | INFO | aiogram.dispatcher | Polling stopped
2026-04-25 19:47:35,379 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-04-25 19:47:35,379 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8508853940)
2026-04-25 19:47:35,636 | INFO | aiogram.dispatcher | Polling stopped for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 19:49:02,865 | INFO | __main__ | Bot is starting...
2026-04-25 19:49:03,455 | ERROR | __main__ | Fatal error in bot main loop
Traceback (most recent call last):
  File "C:\Users\borod\OneDrive\Desktop\waifu_bot\app\main.py", line 42, in main
    dp.include_router(chat_categories_router)
                      ^^^^^^^^^^^^^^^^^^^^^^
NameError: name 'chat_categories_router' is not defined. Did you mean: 'chat_language_router'?
2026-04-25 19:49:03,540 | ERROR | asyncio | Unclosed client session
client_session: <aiohttp.client.ClientSession object at 0x000002A4B630F0E0>
2026-04-25 19:49:03,541 | ERROR | asyncio | Unclosed connector
connections: ['deque([(<aiohttp.client_proto.ResponseHandler object at 0x000002A4B63AA090>, 2522.320924)])']
connector: <aiohttp.connector.TCPConnector object at 0x000002A4B630F620>
2026-04-25 20:08:45,992 | INFO | __main__ | Bot is starting...
2026-04-25 20:08:46,594 | INFO | aiogram.dispatcher | Start polling
2026-04-25 20:08:46,632 | INFO | aiogram.dispatcher | Run polling for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 20:08:56,999 | INFO | aiogram.event | Update id=90778755 is handled. Duration 143 ms by bot id=8508853940
2026-04-25 20:09:12,711 | INFO | aiogram.event | Update id=90778756 is handled. Duration 73 ms by bot id=8508853940
2026-04-25 20:09:14,601 | INFO | aiogram.event | Update id=90778757 is handled. Duration 236 ms by bot id=8508853940
2026-04-25 20:09:16,483 | INFO | aiogram.event | Update id=90778758 is handled. Duration 86 ms by bot id=8508853940
2026-04-25 20:09:17,731 | INFO | aiogram.event | Update id=90778759 is handled. Duration 142 ms by bot id=8508853940
2026-04-25 20:09:19,493 | INFO | aiogram.event | Update id=90778760 is handled. Duration 111 ms by bot id=8508853940
2026-04-25 20:09:32,788 | INFO | aiogram.event | Update id=90778761 is handled. Duration 108 ms by bot id=8508853940
2026-04-25 20:09:35,786 | INFO | aiogram.event | Update id=90778762 is handled. Duration 109 ms by bot id=8508853940
2026-04-25 20:09:44,782 | INFO | aiogram.event | Update id=90778763 is handled. Duration 165 ms by bot id=8508853940
2026-04-25 20:09:48,409 | INFO | aiogram.event | Update id=90778764 is handled. Duration 162 ms by bot id=8508853940
2026-04-25 20:09:52,572 | INFO | aiogram.event | Update id=90778765 is handled. Duration 96 ms by bot id=8508853940
2026-04-25 20:09:55,180 | INFO | aiogram.event | Update id=90778766 is handled. Duration 171 ms by bot id=8508853940
2026-04-25 20:09:58,833 | INFO | aiogram.event | Update id=90778767 is handled. Duration 67 ms by bot id=8508853940
2026-04-25 20:10:27,754 | INFO | aiogram.event | Update id=90778768 is handled. Duration 76 ms by bot id=8508853940
2026-04-25 20:13:21,700 | INFO | aiogram.dispatcher | Polling stopped
2026-04-25 20:13:21,701 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-04-25 20:13:21,702 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8508853940)
2026-04-25 20:13:21,955 | INFO | aiogram.dispatcher | Polling stopped for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 20:13:43,134 | INFO | __main__ | Bot is starting...
2026-04-25 20:13:43,718 | INFO | aiogram.dispatcher | Start polling
2026-04-25 20:13:43,753 | INFO | aiogram.dispatcher | Run polling for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 20:13:48,433 | INFO | aiogram.event | Update id=90778769 is handled. Duration 142 ms by bot id=8508853940
2026-04-25 20:13:52,068 | INFO | aiogram.event | Update id=90778770 is handled. Duration 105 ms by bot id=8508853940
2026-04-25 20:17:17,668 | INFO | aiogram.dispatcher | Polling stopped
2026-04-25 20:17:17,669 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-04-25 20:17:17,669 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8508853940)
2026-04-25 20:17:17,921 | INFO | aiogram.dispatcher | Polling stopped for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 20:17:31,061 | INFO | __main__ | Bot is starting...
2026-04-25 20:17:31,689 | INFO | aiogram.dispatcher | Start polling
2026-04-25 20:17:31,728 | INFO | aiogram.dispatcher | Run polling for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-25 20:17:36,896 | INFO | aiogram.event | Update id=90778771 is handled. Duration 155 ms by bot id=8508853940
2026-04-25 20:17:38,881 | INFO | aiogram.event | Update id=90778772 is handled. Duration 105 ms by bot id=8508853940
2026-04-25 20:17:41,281 | INFO | aiogram.event | Update id=90778773 is handled. Duration 117 ms by bot id=8508853940
2026-04-25 20:17:45,236 | INFO | aiogram.event | Update id=90778774 is handled. Duration 116 ms by bot id=8508853940
2026-04-25 20:17:46,373 | INFO | aiogram.event | Update id=90778775 is handled. Duration 114 ms by bot id=8508853940
2026-04-25 20:17:55,625 | INFO | aiogram.event | Update id=90778776 is handled. Duration 80 ms by bot id=8508853940
2026-04-25 20:19:02,256 | INFO | aiogram.event | Update id=90778777 is handled. Duration 63 ms by bot id=8508853940
2026-04-25 20:22:56,766 | INFO | aiogram.dispatcher | Polling stopped
2026-04-25 20:22:56,767 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-04-25 20:22:56,767 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8508853940)
2026-04-25 20:22:57,019 | INFO | aiogram.dispatcher | Polling stopped for bot @WaifuHaremChatBot id=8508853940 - '𝑾𝒂𝒊𝒇𝒖 𝑯𝒂𝒓𝒆𝒎 𝑩𝒐𝒕'
2026-04-26 08:08:01,372 | INFO | __main__ | Bot is starting...
2026-04-26 08:08:02,419 | INFO | aiogram.dispatcher | Start polling
